latitude,longitude,label,data_source,elevation_m,slope_deg,historical_incidents_5yr
22.437270562667994,91.46968724415397,0,pseudo_absence_sampling,4.0,0.15263331264538355,0
24.201953183250126,94.13341560308827,0,pseudo_absence_sampling,725.0,23.082247977321675,4
26.177741142559587,94.98728746374489,0,pseudo_absence_sampling,1240.0,10.693285479027846,2
26.982351552455405,92.3447080300805,0,pseudo_absence_sampling,780.0,22.511366791989335,0
28.10515288499526,90.66881043935393,0,pseudo_absence_sampling,5455.0,33.491739096234035,0
22.170340548503955,90.13033502542949,0,pseudo_absence_sampling,6.0,0.5601717613616445,0
27.417695129473376,92.73314061175971,0,pseudo_absence_sampling,1909.0,10.700726124347243,0
23.209538342752012,93.00731342572354,0,pseudo_absence_sampling,991.0,16.57709441477215,0
23.142340770348763,94.37424262554416,0,pseudo_absence_sampling,139.0,1.7502191924487993,0
25.34617206680523,92.16714858267538,0,pseudo_absence_sampling,1139.0,23.117016009983086,3
24.261340668609073,93.91197815183222,0,pseudo_absence_sampling,951.0,13.229520041235032,0
24.713594579150428,90.1135494352127,0,pseudo_absence_sampling,17.0,0.2655287802911104,0
22.885044265903865,96.2332836518466,0,pseudo_absence_sampling,1064.0,16.699938796815786,0
28.814355180307054,94.39794993667525,0,pseudo_absence_sampling,3467.0,37.1958982069874,0
23.994024710946398,96.28423464143407,0,pseudo_absence_sampling,95.0,0.9758541893804995,0
27.84063177974346,94.51823132411297,0,pseudo_absence_sampling,1299.0,27.15579090207941,0
25.370211266078414,91.40569093291612,0,pseudo_absence_sampling,1374.0,8.364729273921645,0
22.722932216151246,95.81821677580689,0,pseudo_absence_sampling,172.0,0.904666839278646,0
25.41832217375208,90.91654355356661,0,pseudo_absence_sampling,392.0,4.222161142213481,0
24.294674681129894,93.55453698259328,0,pseudo_absence_sampling,916.0,20.19925090367045,0
23.32579587204424,95.49629998864663,0,pseudo_absence_sampling,165.0,0.33684702949560674,0
27.688896473764075,94.53624069165656,0,pseudo_absence_sampling,807.0,30.91132068075576,0
25.240697798313278,93.8911618849171,0,pseudo_absence_sampling,1201.0,11.8463354349728,3
26.380734766845517,94.04892621088374,0,pseudo_absence_sampling,103.0,0.4344526861059233,0
22.63333240854917,92.41065181519427,0,pseudo_absence_sampling,110.0,2.8297454121433985,0
22.312106303964192,92.95793573471163,0,pseudo_absence_sampling,504.0,19.628830641653202,0
24.47395909249589,90.51166932206233,0,pseudo_absence_sampling,17.0,0.24776398865987148,0
22.77552225791914,93.61351200524399,0,pseudo_absence_sampling,1450.0,26.250420039228942,0
23.279447264026647,95.97584082863759,0,pseudo_absence_sampling,115.0,4.045290444594211,0
26.35795854775296,91.92808863174386,0,pseudo_absence_sampling,53.0,0.9059398693650585,0
26.431866186110625,89.65962709720789,0,pseudo_absence_sampling,45.0,0.4023364060247031,0
29.18919409931084,92.8761240586003,0,pseudo_absence_sampling,4689.0,33.30585757319295,0
27.870514204377145,90.07910999945707,0,pseudo_absence_sampling,3598.0,31.638189773103598,0
25.6499374812862,92.93494896048165,0,pseudo_absence_sampling,182.0,3.464532955351533,1
29.033698412312372,93.50209636663253,0,pseudo_absence_sampling,4783.0,34.616391333896644,0
25.551170507927154,91.36882964164326,0,pseudo_absence_sampling,1589.0,4.2544176188552205,2
24.48676748006914,93.14470681730076,0,pseudo_absence_sampling,204.0,18.015663018653452,0
25.29183595228785,89.6512845591623,0,pseudo_absence_sampling,17.0,0.28532942482594215,0
28.197189431457684,95.77312540287836,0,pseudo_absence_sampling,341.0,3.7836778741162433,0
23.05186816748958,93.37825300477334,0,pseudo_absence_sampling,705.0,11.945519851357416,0
22.814318058515827,94.20568065127868,0,pseudo_absence_sampling,488.0,8.919899843898753,0
24.109253378792562,94.11595844284331,0,pseudo_absence_sampling,672.0,12.30170982341844,4
27.45245960715162,94.8805324434236,0,pseudo_absence_sampling,105.0,0.7366397252597194,0
22.808057094669223,95.91208291596325,0,pseudo_absence_sampling,115.0,1.0833617872786205,0
23.726604931711606,89.76188789323326,0,pseudo_absence_sampling,14.0,0.5315979582637931,0
26.161393520436125,92.09645598703707,0,pseudo_absence_sampling,55.0,0.3438663154355095,0
28.223423073493098,95.15776030445011,0,pseudo_absence_sampling,1603.0,24.348477317528037,1
24.378541696170366,96.17029576548822,0,pseudo_absence_sampling,200.0,3.3044620274615464,0
24.18188378605089,93.105399904622,0,pseudo_absence_sampling,210.0,1.718934697087397,1
23.91973817925702,96.05230499034275,0,pseudo_absence_sampling,109.0,1.8465462762595788,0
23.234558631865134,89.81437433574631,0,pseudo_absence_sampling,3.0,0.329259523614041,0
25.263227950022785,96.44662894839087,0,pseudo_absence_sampling,172.0,0.12621444990709196,0
28.687579496911855,94.74025613619864,0,pseudo_absence_sampling,1931.0,23.09584660048343,0
28.680943681588936,95.75412647788504,0,pseudo_absence_sampling,3174.0,25.07452415635737,0
25.89143770289837,91.71150336281555,0,pseudo_absence_sampling,523.0,3.768443955233691,0
27.790093240832412,94.13162884217432,0,pseudo_absence_sampling,958.0,26.565163402431526,1
24.802432966552825,90.1612666764306,0,pseudo_absence_sampling,18.0,0.20774664767199816,0
27.600922085117695,91.33722361146005,0,pseudo_absence_sampling,3978.0,9.877087772036951,0
29.026098629003343,91.18679402503979,0,pseudo_absence_sampling,4950.0,20.1838501780912,0
22.920684493086146,95.31778870487435,0,pseudo_absence_sampling,137.0,0.4972834908806765,0
23.149632374683705,90.75487815710417,0,pseudo_absence_sampling,13.0,0.6275076333942705,0
26.495370936406324,95.62193428586225,0,pseudo_absence_sampling,430.0,23.383598101790742,0
23.473259992859298,91.67226571030066,0,pseudo_absence_sampling,47.0,0.49444668071199205,0
27.83053628680883,96.30278498242677,0,pseudo_absence_sampling,275.0,0.9726008013770429,2
25.755558896517567,90.50728251785875,0,pseudo_absence_sampling,187.0,7.742222239243413,2
22.104522157811513,91.10759220999199,0,pseudo_absence_sampling,0.0,0.0,0
22.988666633398907,94.24361071529,0,pseudo_absence_sampling,863.0,11.231180776404805,0
22.913743784713983,93.04430952134443,0,pseudo_absence_sampling,444.0,20.50945247555705,0
27.20696826732165,93.56781626454631,0,pseudo_absence_sampling,1096.0,17.057893061016653,2
23.49831738745043,95.12887168327583,0,pseudo_absence_sampling,222.0,0.8070610114354541,0
27.365553472118513,94.67288802740879,0,pseudo_absence_sampling,98.0,0.8359336437525589,0
22.98293313667985,90.36627662555242,0,pseudo_absence_sampling,8.0,0.9512163884456976,0
28.956719132548805,92.28304735677459,0,pseudo_absence_sampling,5030.0,24.040545697631813,0
24.257115188357048,92.92008831746074,0,pseudo_absence_sampling,250.0,15.370995686614618,0
26.971481595726868,96.18936279932879,0,pseudo_absence_sampling,497.0,14.289431428325848,0
24.148346701615413,95.97365900518419,0,pseudo_absence_sampling,378.0,11.25976657746479,0
22.18644618539692,93.38638629628777,0,pseudo_absence_sampling,1292.0,17.509342397358196,0
26.754813337608137,90.24128182625527,0,pseudo_absence_sampling,178.0,2.8205887238170484,0
23.052546977979343,92.43380023521412,0,pseudo_absence_sampling,165.0,14.712346861598409,0
29.246739341073862,93.67229787264061,0,pseudo_absence_sampling,4982.0,15.744858120249358,0
28.997674162001584,95.1305264092908,0,pseudo_absence_sampling,2824.0,8.124767566986256,0
25.505362011664687,94.99334414476532,0,pseudo_absence_sampling,905.0,32.196825517795155,0
22.133775879827407,90.26400797736015,0,pseudo_absence_sampling,7.0,0.11969622418040464,0
28.220714611620522,95.07771961827613,0,pseudo_absence_sampling,1498.0,15.616622069437497,2
23.74480556474825,93.21538713419338,0,pseudo_absence_sampling,705.0,14.502755748400602,0
26.545118655250082,95.57417267643208,0,pseudo_absence_sampling,832.0,21.765061674945297,0
26.523303680040442,92.38800098491576,0,pseudo_absence_sampling,53.0,0.48260226572367426,0
24.80638032555387,92.48117460461457,0,pseudo_absence_sampling,22.0,1.0793826596021379,1
26.889482691849807,95.57243442226627,0,pseudo_absence_sampling,1621.0,24.035787464520478,1
25.40422661557225,91.2348769406595,0,pseudo_absence_sampling,1268.0,2.257217595966093,2
23.774967722481858,94.72209996170412,0,pseudo_absence_sampling,352.0,2.4600977352648288,0
28.12426572567933,90.23694655897887,0,pseudo_absence_sampling,5069.0,17.044696913788737,0
22.499191427163836,93.66103564629516,0,pseudo_absence_sampling,2016.0,22.7125886634865,0
23.096299331445238,95.2726493331944,0,pseudo_absence_sampling,155.0,0.22552590612577864,0
24.327510054430558,90.507103530798,0,pseudo_absence_sampling,10.0,0.7116209057833925,0
28.907278543655877,90.65872205914695,0,pseudo_absence_sampling,4442.0,0.0,0
24.135400617534515,90.57529376634442,0,pseudo_absence_sampling,14.0,0.5717270485380935,0
22.866175477490163,89.64803611435508,0,pseudo_absence_sampling,5.0,0.08343073058766076,0
22.41546556873195,90.72249029655097,0,pseudo_absence_sampling,4.0,0.2945914563336792,0
22.400364494703815,93.6380067127768,0,pseudo_absence_sampling,1140.0,22.185980882414395,0
27.105358950996298,92.2554131978242,0,pseudo_absence_sampling,2054.0,14.08618505146537,0
24.384933227140372,93.0316836591556,0,pseudo_absence_sampling,99.0,4.746966450287035,1
28.562537066759564,95.45792138775545,0,pseudo_absence_sampling,3384.0,28.600317853860084,0
22.32606296509594,90.77048886717567,0,pseudo_absence_sampling,4.0,0.5236367024048707,0
23.77558653328297,91.24571303082548,0,pseudo_absence_sampling,8.0,0.6232180946858958,0
26.284244888070795,92.41383697992235,0,pseudo_absence_sampling,60.0,0.185503153698637,0
22.369405899456954,92.11529896921701,0,pseudo_absence_sampling,31.0,2.6698280295819288,0
25.92814711538228,90.21170332032601,0,pseudo_absence_sampling,42.0,0.6264344117186135,0
28.250939153414198,89.86373306525573,0,pseudo_absence_sampling,5185.0,16.39280080553174,0
28.936314017635468,90.19379199105913,0,pseudo_absence_sampling,6155.0,32.666317045557065,0
28.326812136983147,95.81857200749332,0,pseudo_absence_sampling,1090.0,41.60516052306002,2
29.346780104399446,95.11418116191516,0,pseudo_absence_sampling,3416.0,31.72656841404799,0
27.846081555784966,93.99738293196883,0,pseudo_absence_sampling,1140.0,28.210072631933457,0
27.842472659335968,90.44186545889202,0,pseudo_absence_sampling,4783.0,24.161392545587255,0
26.02051026960728,93.0995600913329,0,pseudo_absence_sampling,96.0,0.6084028320216102,0
28.431791080919183,92.73959555915461,0,pseudo_absence_sampling,5013.0,30.095072298122393,0
24.88817122075265,93.97694289865977,0,pseudo_absence_sampling,784.0,0.35664010892495174,4
23.998474881256346,90.4783788766777,0,pseudo_absence_sampling,11.0,0.34931188290755155,0
25.584079555178093,92.41822558016419,0,pseudo_absence_sampling,1050.0,4.584932489941705,0
23.74427455396655,92.0725826708059,0,pseudo_absence_sampling,203.0,1.4476884426901804,0
24.747943373696856,91.79246895088782,0,pseudo_absence_sampling,16.0,0.476123891591678,0
24.845980597951968,94.30020341819161,0,pseudo_absence_sampling,1104.0,23.24894951339635,3
24.22657355928464,96.14200548700738,0,pseudo_absence_sampling,117.0,0.8940867718611032,0
28.872610146536335,92.86637299810054,0,pseudo_absence_sampling,3927.0,28.371791078026217,0
24.462709037535166,93.24804352881002,0,pseudo_absence_sampling,180.0,1.1614068406608216,0
28.364203665802183,94.06811138392071,0,pseudo_absence_sampling,1485.0,34.868478571543186,0
28.03293870960308,93.22905593246018,0,pseudo_absence_sampling,2182.0,21.497408579229138,0
26.746882219507157,91.51708929927723,0,pseudo_absence_sampling,114.0,0.8945819824814426,0
27.51169871732718,90.91683215188003,0,pseudo_absence_sampling,3919.0,10.19180415368329,0
27.210985966138736,95.52503347828126,0,pseudo_absence_sampling,288.0,6.721502051632854,0
22.990771279761578,93.80065818379344,0,pseudo_absence_sampling,1347.0,26.490399156721253,0
22.713218111724508,94.58000939789999,0,pseudo_absence_sampling,309.0,9.16197968301214,0
22.6336991411764,96.05157875890438,0,pseudo_absence_sampling,119.0,0.8683455275820997,0
23.030559475283518,96.21216172136356,0,pseudo_absence_sampling,1584.0,14.1695767965262,0
28.006631320638224,93.65577403126449,0,pseudo_absence_sampling,879.0,36.3799475683019,0
27.869680784721602,95.0658038728816,0,pseudo_absence_sampling,477.0,15.895200698222741,0
29.09520297112998,91.27368347687431,0,pseudo_absence_sampling,4012.0,25.773675046058617,0
26.42556921518732,90.1653443829508,0,pseudo_absence_sampling,49.0,0.28190656371792344,0
26.62124275018091,90.69903912864952,0,pseudo_absence_sampling,82.0,0.41797942797323134,0
26.237129586043313,93.50701359823695,0,pseudo_absence_sampling,844.0,8.83602715803937,0
25.494888647359204,93.15842242859186,0,pseudo_absence_sampling,214.0,10.794180080980851,2
27.72942542504941,95.09471301558446,0,pseudo_absence_sampling,113.0,0.22552590612577864,0
25.69114911681572,93.69715409065829,0,pseudo_absence_sampling,300.0,8.349476382428225,1
28.984271767675764,90.33813511950785,0,pseudo_absence_sampling,5463.0,17.05659924672322,0
22.87827674425083,90.11396308337538,0,pseudo_absence_sampling,3.0,0.018508350016244127,0
26.93397463780396,92.43025810553266,0,pseudo_absence_sampling,328.0,11.291644108674166,0
27.807410621063823,94.19861989316014,0,pseudo_absence_sampling,1077.0,28.37823958905508,1
24.502283187461785,95.78856583153075,0,pseudo_absence_sampling,878.0,5.897511905505836,0
27.718991103029893,91.39374458637123,0,pseudo_absence_sampling,2871.0,43.23050109306822,0
24.731440133290405,91.70107986142985,0,pseudo_absence_sampling,14.0,0.40355388841224993,0
23.182087364687497,90.53448360779534,0,pseudo_absence_sampling,8.0,0.44419151656403494,0
29.02095597531808,92.56532826039127,0,pseudo_absence_sampling,3543.0,22.10410236562634,0
24.874898670830575,94.60779996074164,0,pseudo_absence_sampling,467.0,8.675263566083864,1
26.14744798939675,96.05297990786923,0,pseudo_absence_sampling,369.0,14.078246484846254,0
27.852261204320442,92.85558694887179,0,pseudo_absence_sampling,3507.0,46.260877005318456,0
24.822696051106195,96.40642081447025,0,pseudo_absence_sampling,200.0,0.09048998959225436,0
27.383201770027327,96.15836262002689,0,pseudo_absence_sampling,238.0,3.342374263325599,0
22.88858932912781,95.45373575433548,0,pseudo_absence_sampling,113.0,0.09939441843213014,0
26.778054129934056,90.35345174834579,0,pseudo_absence_sampling,173.0,0.9798470932597073,0
26.411934999769155,94.30267455573814,0,pseudo_absence_sampling,340.0,16.076581531969076,0
22.092270144164523,92.68022573289223,0,pseudo_absence_sampling,259.0,11.354909364577848,0
28.19049633397241,91.56751317740863,0,pseudo_absence_sampling,4863.0,13.245623603396623,0
25.439110613489134,92.59619888947525,0,pseudo_absence_sampling,809.0,7.057058539793278,0
24.264455435818686,95.92909326860888,0,pseudo_absence_sampling,139.0,2.184417087379725,0
27.85970526573637,90.27411887697278,0,pseudo_absence_sampling,5032.0,9.21096010338337,0
29.477759933781797,95.65440017015422,0,pseudo_absence_sampling,3791.0,25.065977317967114,0
24.12931328398029,95.35827605762657,0,pseudo_absence_sampling,268.0,1.3597506488410092,0
22.79814648903537,96.49373311331968,0,pseudo_absence_sampling,810.0,19.512061109044534,0
26.992635520799027,94.05087510891158,0,pseudo_absence_sampling,83.0,0.4008391957273153,0
22.678305452380997,95.77923379227637,0,pseudo_absence_sampling,142.0,0.34457918452516134,0
22.217496274033522,91.18579640628803,0,pseudo_absence_sampling,0.0,0.4544489408106027,0
23.072664063749762,94.93737558484553,0,pseudo_absence_sampling,420.0,1.0309373082139852,0
23.486531704096734,95.8744675899162,0,pseudo_absence_sampling,259.0,3.0262804578684555,0
26.922017794956176,89.75313897346287,0,pseudo_absence_sampling,887.0,13.911195683997384,0
22.040723755965253,89.8616054191008,0,pseudo_absence_sampling,0.0,0.0,0
26.544438832357958,95.11037267601591,0,pseudo_absence_sampling,1959.0,4.889062384047288,0
23.789146154705413,95.44586190046151,0,pseudo_absence_sampling,239.0,4.3506290193346775,0
22.429239551149454,95.10674697549173,0,pseudo_absence_sampling,101.0,0.3876503411774265,0
28.958465726292104,94.90475879373066,0,pseudo_absence_sampling,919.0,20.475043103763095,1
27.235905879839777,95.36586153058768,0,pseudo_absence_sampling,120.0,0.039627184236775595,0
22.301134746602997,90.91247477503339,0,pseudo_absence_sampling,2.0,0.14616559874890517,0
22.936927594792323,93.0317169313509,0,pseudo_absence_sampling,738.0,27.319723748273542,0
27.588910962466333,93.9100829120348,0,pseudo_absence_sampling,2448.0,8.438906500236303,1
28.383483248214514,90.58649094708764,0,pseudo_absence_sampling,4790.0,25.234189202646878,0
27.50965818951371,90.85129043608232,0,pseudo_absence_sampling,3394.0,13.760017984912166,0
24.030690634883502,94.46933288096913,0,pseudo_absence_sampling,411.0,8.897309651695313,0
29.351535886740113,93.78080524183949,0,pseudo_absence_sampling,4645.0,30.932806133808274,0
22.40875236243472,93.81416278949273,0,pseudo_absence_sampling,1209.0,17.6963985791375,0
22.317629136851252,95.68901997956772,0,pseudo_absence_sampling,82.0,0.12065324143226208,0
27.321837138254654,90.71189492495752,0,pseudo_absence_sampling,3620.0,35.897924964503105,0
22.687907543681487,90.78473260216224,0,pseudo_absence_sampling,0.0,0.0,0
29.350203846656445,92.70992449720943,0,pseudo_absence_sampling,4915.0,6.7430666358528635,0
27.88060711256056,93.95485839475444,0,pseudo_absence_sampling,782.0,40.064958210607585,0
26.29309862468978,90.51591178265535,0,pseudo_absence_sampling,182.0,22.828590479425877,0
29.095183401685713,91.60939842760303,0,pseudo_absence_sampling,4530.0,29.465262893706722,0
26.335129118556566,94.39843161212346,0,pseudo_absence_sampling,899.0,14.959531538828648,2
26.869248664339818,96.08416086786863,0,pseudo_absence_sampling,1127.0,15.352397543207667,0
23.113292424400434,93.0584691691286,0,pseudo_absence_sampling,1321.0,5.2151791066350475,0
25.030257930555745,92.81918110637832,0,pseudo_absence_sampling,872.0,24.952993614303804,5
22.894131446483083,90.43866226910936,0,pseudo_absence_sampling,12.0,0.2406063788194464,0
24.08556659335943,91.63293222632582,0,pseudo_absence_sampling,47.0,0.5204749802686476,0
25.209274102610124,93.7769128292564,0,pseudo_absence_sampling,1600.0,9.797872392747575,3
26.759718380636972,92.38267627609899,0,pseudo_absence_sampling,103.0,0.44085078311389636,0
25.065873320715227,91.02339968687873,0,pseudo_absence_sampling,7.0,0.19379309208561124,0
26.41229686306756,91.71928637922066,0,pseudo_absence_sampling,55.0,0.4255788100574542,1
22.270448757080228,92.42880030909802,0,pseudo_absence_sampling,598.0,8.907778539217418,0
25.555995063176276,91.07915007742947,0,pseudo_absence_sampling,1008.0,5.491458097141424,0
26.293434498415866,93.46040330302344,0,pseudo_absence_sampling,671.0,3.8404319858377596,0
27.265016358327784,94.03563937540846,0,pseudo_absence_sampling,100.0,0.49714059571570485,3
26.893247923907737,91.7134990627683,0,pseudo_absence_sampling,382.0,7.237095940670741,0
25.235636463849175,93.8820873665874,0,pseudo_absence_sampling,1185.0,8.68819429331125,3
24.704930008376905,93.08917471224731,0,pseudo_absence_sampling,39.0,4.142928362411584,2
27.525292663616653,95.70482020706595,0,pseudo_absence_sampling,143.0,0.12921853300875602,0
28.907928979713937,93.0254304762817,0,pseudo_absence_sampling,3984.0,32.881648748153616,0
25.90206336055427,95.09909287534686,0,pseudo_absence_sampling,2073.0,23.20843636307634,0
24.358380188081508,95.36167653641547,0,pseudo_absence_sampling,331.0,5.895033580426275,0
25.706062348880675,90.31099707034687,0,pseudo_absence_sampling,287.0,11.049325189076688,1
22.540443603047077,95.39395247727624,0,pseudo_absence_sampling,92.0,0.49714059571570485,0
22.416759376801583,91.46428005293559,0,pseudo_absence_sampling,0.0,0.0,0
24.505975303761595,90.71096111634115,0,pseudo_absence_sampling,14.0,0.1616331629542394,0
24.35420027351492,94.6988479670756,0,pseudo_absence_sampling,294.0,7.049579706837482,0
22.11012132670053,95.2902139716448,0,pseudo_absence_sampling,237.0,7.507818699831886,0
28.424110176809187,92.10583101234084,0,pseudo_absence_sampling,4842.0,19.16453063912843,0
23.15209674295476,93.70588285561557,0,pseudo_absence_sampling,1674.0,23.859094534468138,0
22.89754416898671,92.05443552754777,0,pseudo_absence_sampling,57.0,0.9205123684060252,0
29.18821885675729,96.46825130808546,0,pseudo_absence_sampling,4937.0,25.436777452473077,0
27.790786685159393,91.67673056944537,0,pseudo_absence_sampling,4204.0,35.42990285572324,0
27.157487868745694,94.4378445583881,0,pseudo_absence_sampling,90.0,0.14884242478204335,0
24.90881271372737,93.98622044210312,0,pseudo_absence_sampling,785.0,0.589547938559025,5
22.080457337317572,90.96340361021569,0,pseudo_absence_sampling,0.0,0.0,0
25.93816227225446,90.64625912980807,0,pseudo_absence_sampling,66.0,0.49564281722047177,1
23.244301509074003,95.35413003385166,0,pseudo_absence_sampling,142.0,0.0,0
29.41849752012704,93.39178599619913,0,pseudo_absence_sampling,4764.0,29.292696355078647,0
28.29302298161285,96.4322516502839,0,pseudo_absence_sampling,2502.0,15.37936150176033,0
23.06196916426581,92.63771929278046,0,pseudo_absence_sampling,296.0,14.811052839352532,0
24.944295368814398,90.0603449855233,0,pseudo_absence_sampling,18.0,0.934359747104846,0
27.664976295960585,92.53645319125815,0,pseudo_absence_sampling,3798.0,24.275560416605554,0
25.51995200642801,90.55471081669268,0,pseudo_absence_sampling,305.0,1.5899040835881533,0
23.35694989173151,95.84972535509351,0,pseudo_absence_sampling,233.0,0.392793183284356,0
22.334868167307093,91.12996599460594,0,pseudo_absence_sampling,6.0,0.1381570126785442,0
24.19044497735896,92.9313827968111,0,pseudo_absence_sampling,475.0,8.432022561101018,0
26.39833879761097,92.95302983095466,0,pseudo_absence_sampling,198.0,13.168213422902978,0
22.630865009176617,91.20567217838999,0,pseudo_absence_sampling,4.0,0.10826299052698095,0
28.32691288571906,93.9631209033492,0,pseudo_absence_sampling,2087.0,35.75284172392672,0
26.868617876007058,94.19142278745949,0,pseudo_absence_sampling,86.0,0.7371786689791435,0
27.721772642796466,89.90675937205013,0,pseudo_absence_sampling,2633.0,37.63890983492721,0
24.749562886994593,93.27669204683176,0,pseudo_absence_sampling,878.0,19.9071354896759,3
24.538423624729944,95.41135211301031,0,pseudo_absence_sampling,420.0,8.658218829394611,0
25.619293814404706,94.88039312621565,0,pseudo_absence_sampling,1318.0,29.24796904958929,0
28.390116376608766,93.03354038032448,0,pseudo_absence_sampling,4140.0,48.162841559925766,0
28.821641829035123,93.60986758375887,0,pseudo_absence_sampling,4577.0,27.64612907549365,0
28.377057241252913,91.88413556914067,0,pseudo_absence_sampling,5676.0,17.02094955983512,0
25.74112718898614,93.21987728703205,0,pseudo_absence_sampling,160.0,2.185287303737295,0
22.78734786922053,92.28986754691078,0,pseudo_absence_sampling,36.0,0.6847763678905401,0
28.88003254413757,93.91582568255319,0,pseudo_absence_sampling,4296.0,18.346749729013247,0
23.331299368277257,91.87198944926723,0,pseudo_absence_sampling,99.0,1.2242983933730647,0
23.437022572470248,89.67376192259,0,pseudo_absence_sampling,9.0,0.7577976456558879,0
28.9559534387802,92.6374512977981,0,pseudo_absence_sampling,4188.0,14.78190802767185,0
24.306513043155896,93.68934034090415,0,pseudo_absence_sampling,816.0,0.5723035935839298,0
22.05485842219762,91.44615474620569,0,pseudo_absence_sampling,0.0,0.0,0
27.272750992741695,93.93638841148484,0,pseudo_absence_sampling,234.0,4.02361575494915,2
29.363544606569015,93.8425039676063,0,pseudo_absence_sampling,4403.0,19.74782093539606,0
25.581294052207994,94.83002794228805,0,pseudo_absence_sampling,2104.0,29.09066215848855,0
28.774959039730398,94.54487162702846,0,pseudo_absence_sampling,2616.0,35.02126959052254,0
29.224084176620348,94.97403619516724,0,pseudo_absence_sampling,2466.0,30.3375560218687,0
28.50101078696445,90.29872849828546,0,pseudo_absence_sampling,5340.0,18.302101398489008,0
27.49310127245341,92.58062089669158,0,pseudo_absence_sampling,2249.0,13.532863685542027,0
26.148278518084563,94.0787168663765,0,pseudo_absence_sampling,385.0,12.6030668515321,0
29.27361337529177,96.39204657002138,0,pseudo_absence_sampling,3997.0,7.925057853305946,0
24.16171184115929,94.63627448206542,0,pseudo_absence_sampling,116.0,0.18047108439298729,0
27.624876534514513,91.92545002919134,0,pseudo_absence_sampling,3720.0,19.327729323664645,4
22.929023311481657,89.78662872200003,0,pseudo_absence_sampling,5.0,0.09246792864386241,0
27.83007345646884,92.92789819271835,0,pseudo_absence_sampling,2724.0,53.57169308017788,1
29.391551271211945,92.75481419335557,0,pseudo_absence_sampling,4461.0,17.048558620141524,0
29.334377343053802,92.38103201535841,0,pseudo_absence_sampling,5038.0,18.32075797930088,0
27.952616129199797,90.09373490618283,0,pseudo_absence_sampling,5115.0,17.384327538454716,0
26.16596282603323,95.11441850890007,0,pseudo_absence_sampling,2434.0,16.446746665482145,0
28.935262504149165,95.25808163432202,0,pseudo_absence_sampling,3494.0,34.73446268533382,1
22.277280454008807,92.10891638914714,0,pseudo_absence_sampling,31.0,0.5304175958064897,0
22.365238542353886,90.2649760378019,0,pseudo_absence_sampling,0.0,0.05552503459805211,0
27.06479221500613,94.4928073741819,0,pseudo_absence_sampling,90.0,0.44264997429098973,0
27.8029051206372,95.55819583638964,0,pseudo_absence_sampling,127.0,0.19813516297068728,0
27.545736013573823,95.10610114474642,0,pseudo_absence_sampling,107.0,0.3009288726614023,0
22.367227823674593,91.1417460530891,0,pseudo_absence_sampling,5.0,0.5822848842884418,0
26.664233300314343,95.50687713237376,0,pseudo_absence_sampling,1820.0,19.83480673581157,0
22.033750937047444,93.10240539481445,0,pseudo_absence_sampling,837.0,13.492358779682892,0
27.079655495232977,89.7072510239003,0,pseudo_absence_sampling,3418.0,25.601899032309518,0
25.01016668165041,95.76944416968588,0,pseudo_absence_sampling,748.0,12.299701858853602,0
27.03709606641894,91.16360854352418,0,pseudo_absence_sampling,1074.0,30.368055107624652,0
28.395858472239347,91.9362199638666,0,pseudo_absence_sampling,4980.0,4.587392848399536,0
28.400085033580446,91.59260555783234,0,pseudo_absence_sampling,5075.0,6.8310080979251415,0
26.427401881623616,92.27858047423484,0,pseudo_absence_sampling,57.0,0.503540370901472,0
24.061187880663002,95.70590293520308,0,pseudo_absence_sampling,418.0,7.59662505671995,0
23.406952614546185,90.09368113865034,0,pseudo_absence_sampling,10.0,1.6577178867522824,0
24.56445203909245,94.52347403349097,0,pseudo_absence_sampling,195.0,0.21594422975123753,0
28.055737044822113,96.49120359046735,0,pseudo_absence_sampling,773.0,33.15890936510317,0
24.222715427583736,92.35559365791897,0,pseudo_absence_sampling,85.0,1.6997559484090492,0
23.026159585222196,93.52410350736123,0,pseudo_absence_sampling,1397.0,14.867721367500637,0
29.481850279471878,94.4061670708446,0,pseudo_absence_sampling,3125.0,26.44433914014071,0
26.464096303100288,92.24658365045256,0,pseudo_absence_sampling,56.0,0.6850594485095522,0
28.86474070214166,92.97841617291245,0,pseudo_absence_sampling,4618.0,30.85184510684248,0
23.00775184984796,92.05764924239394,0,pseudo_absence_sampling,58.0,0.541299491828338,0
22.503750016358254,90.91385326382147,0,pseudo_absence_sampling,1.0,0.9653433472123507,0
22.132515857499342,92.67295941550114,0,pseudo_absence_sampling,190.0,7.246546679273904,0
26.759051987138477,91.90304723665236,0,pseudo_absence_sampling,132.0,0.9584644962377696,0
25.152863286289577,96.21446490991204,0,pseudo_absence_sampling,245.0,2.125414127639544,0
27.639723411811865,93.28599645861466,0,pseudo_absence_sampling,3066.0,22.590543095632853,0
24.13405656333869,95.77897759141096,0,pseudo_absence_sampling,999.0,13.016493972649727,0
23.763228376604946,91.77739911361674,0,pseudo_absence_sampling,126.0,2.551080626312925,1
28.817986108172114,93.20679438699551,0,pseudo_absence_sampling,5042.0,17.363468444493517,0
27.567384620634826,93.63521355914637,0,pseudo_absence_sampling,1234.0,13.390521063745055,0
26.900794067571212,91.59568304060377,0,pseudo_absence_sampling,1727.0,33.70473348774046,0
